Date,Open,High,Low,Close,Volume,ticker
2025-10-06,142.89999389648438,142.89999389648438,140.0,140.0,6000,MADHUSUDAN.NS
2025-10-07,139.0500030517578,140.0,137.5,138.0500030517578,8000,MADHUSUDAN.NS
2025-10-08,135.3000030517578,138.4499969482422,135.3000030517578,138.4499969482422,9000,MADHUSUDAN.NS
2025-10-09,138.4499969482422,140.0,138.0,140.0,3000,MADHUSUDAN.NS
2025-10-10,141.85000610351562,141.85000610351562,137.4499969482422,138.0,5000,MADHUSUDAN.NS
2025-10-13,142.0,142.0,140.0,140.0500030517578,10000,MADHUSUDAN.NS
2025-10-14,139.0,139.0,132.0500030517578,135.5,15000,MADHUSUDAN.NS
2025-10-15,133.8000030517578,133.8000030517578,133.0,133.0,6000,MADHUSUDAN.NS
2025-10-16,133.89999389648438,133.89999389648438,128.10000610351562,130.0,15000,MADHUSUDAN.NS
2025-10-17,132.0,134.0,131.0,132.5500030517578,6000,MADHUSUDAN.NS
2025-10-20,129.60000610351562,136.35000610351562,127.25,133.0500030517578,6000,MADHUSUDAN.NS
2025-10-21,136.85000610351562,136.85000610351562,130.5,134.60000610351562,11000,MADHUSUDAN.NS
2025-10-23,133.0500030517578,134.0,133.0500030517578,134.0,2000,MADHUSUDAN.NS
2025-10-24,136.0,136.0,135.0,135.0,2000,MADHUSUDAN.NS
2025-10-27,136.0,136.0,136.0,136.0,4000,MADHUSUDAN.NS
2025-10-28,137.5,138.85000610351562,137.0,138.85000610351562,6000,MADHUSUDAN.NS
2025-10-29,137.0,138.85000610351562,137.0,138.85000610351562,2000,MADHUSUDAN.NS
2025-10-30,136.0,137.0,136.0,136.5,3000,MADHUSUDAN.NS
2025-10-31,133.10000610351562,133.10000610351562,130.0,130.60000610351562,37000,MADHUSUDAN.NS
