Date,Open,High,Low,Close,Volume,ticker
2025-05-07,305.0,313.0,300.25,312.0,68647,STANLEY.NS
2025-05-08,316.70001220703125,324.8500061035156,310.54998779296875,313.3500061035156,65916,STANLEY.NS
2025-05-09,300.0,324.8500061035156,300.0,323.04998779296875,98173,STANLEY.NS
2025-05-12,350.0,369.0,342.6000061035156,353.20001220703125,523385,STANLEY.NS
2025-05-13,356.04998779296875,360.54998779296875,351.8500061035156,354.70001220703125,48431,STANLEY.NS
2025-05-14,358.25,369.0,355.8500061035156,362.79998779296875,112375,STANLEY.NS
2025-05-15,370.0,372.0,359.95001220703125,361.8500061035156,56717,STANLEY.NS
2025-05-16,363.79998779296875,366.8500061035156,356.75,360.54998779296875,48989,STANLEY.NS
2025-05-19,361.8999938964844,372.0,361.8500061035156,365.95001220703125,61700,STANLEY.NS
2025-05-20,364.0,370.3999938964844,345.3500061035156,347.70001220703125,95530,STANLEY.NS
2025-05-21,347.6499938964844,350.0,341.8500061035156,346.54998779296875,42253,STANLEY.NS
2025-05-22,346.54998779296875,350.5,335.8999938964844,340.79998779296875,48266,STANLEY.NS
2025-05-23,342.95001220703125,359.79998779296875,338.95001220703125,353.79998779296875,76729,STANLEY.NS
2025-05-26,356.70001220703125,364.0,354.0,359.20001220703125,146404,STANLEY.NS
2025-05-27,353.79998779296875,356.79998779296875,345.1000061035156,347.8500061035156,87697,STANLEY.NS
2025-05-28,348.0,351.45001220703125,335.1499938964844,341.8999938964844,65161,STANLEY.NS
2025-05-29,344.95001220703125,344.95001220703125,337.5,339.0,28931,STANLEY.NS
2025-05-30,342.0,344.1000061035156,335.0,336.1000061035156,32643,STANLEY.NS
2025-06-02,339.0,344.8999938964844,336.5,339.45001220703125,28741,STANLEY.NS
2025-06-03,339.0,348.6000061035156,336.5,344.45001220703125,58144,STANLEY.NS
2025-06-04,347.0,347.3999938964844,338.5,343.5,29361,STANLEY.NS
2025-06-05,346.0,365.0,341.79998779296875,355.6499938964844,145143,STANLEY.NS
2025-06-06,357.3999938964844,364.0,352.8500061035156,359.1000061035156,44249,STANLEY.NS
2025-06-09,362.95001220703125,377.5,362.0,364.6499938964844,193611,STANLEY.NS
2025-06-10,365.0,367.95001220703125,358.25,360.29998779296875,36656,STANLEY.NS
2025-06-11,363.8999938964844,364.0,353.1000061035156,357.54998779296875,29980,STANLEY.NS
2025-06-12,362.8999938964844,362.8999938964844,350.5,352.1000061035156,31826,STANLEY.NS
2025-06-13,341.0,353.70001220703125,340.95001220703125,342.6000061035156,51408,STANLEY.NS
2025-06-16,339.1499938964844,350.0,336.20001220703125,345.45001220703125,36003,STANLEY.NS
2025-06-17,345.45001220703125,346.1499938964844,338.0,339.20001220703125,17561,STANLEY.NS
2025-06-18,339.20001220703125,346.0,334.95001220703125,342.0,28595,STANLEY.NS
2025-06-19,344.0,344.0,333.0,335.04998779296875,31278,STANLEY.NS
2025-06-20,338.0,359.0,330.6000061035156,347.3999938964844,72245,STANLEY.NS
2025-06-23,347.04998779296875,347.04998779296875,338.0,338.8999938964844,32612,STANLEY.NS
2025-06-24,342.1000061035156,348.45001220703125,340.25,344.1000061035156,26019,STANLEY.NS
2025-06-25,347.95001220703125,348.5,341.54998779296875,343.8500061035156,31056,STANLEY.NS
2025-06-26,348.8500061035156,348.8500061035156,341.3500061035156,345.95001220703125,22639,STANLEY.NS
2025-06-27,349.95001220703125,356.0,347.0,349.79998779296875,31315,STANLEY.NS
2025-06-30,355.04998779296875,355.04998779296875,344.0,345.1499938964844,23813,STANLEY.NS
2025-07-01,345.0,350.25,344.5,346.29998779296875,14843,STANLEY.NS
2025-07-02,346.0,348.04998779296875,332.6000061035156,336.25,53826,STANLEY.NS
2025-07-03,336.5,341.75,328.1000061035156,331.6499938964844,57508,STANLEY.NS
2025-07-04,335.0,336.70001220703125,328.6499938964844,330.0,39306,STANLEY.NS
2025-07-07,333.29998779296875,333.29998779296875,321.5,327.1000061035156,81418,STANLEY.NS
2025-07-08,329.0,330.5,324.20001220703125,326.1000061035156,19443,STANLEY.NS
2025-07-09,326.1000061035156,353.8999938964844,325.95001220703125,346.3999938964844,343346,STANLEY.NS
2025-07-10,351.6000061035156,352.6499938964844,337.0,340.25,65572,STANLEY.NS
2025-07-11,341.45001220703125,343.8999938964844,337.0,338.95001220703125,29786,STANLEY.NS
2025-07-14,339.0,340.6499938964844,331.95001220703125,334.6000061035156,41036,STANLEY.NS
2025-07-15,331.6000061035156,338.0,331.6000061035156,336.04998779296875,26600,STANLEY.NS
2025-07-16,338.6000061035156,338.95001220703125,335.0,336.1499938964844,18523,STANLEY.NS
2025-07-17,338.0,339.8999938964844,330.04998779296875,334.45001220703125,24571,STANLEY.NS
2025-07-18,337.79998779296875,339.5,332.04998779296875,336.29998779296875,24447,STANLEY.NS
2025-07-21,339.6499938964844,349.6499938964844,334.3500061035156,346.5,48951,STANLEY.NS
2025-07-22,349.5,350.8500061035156,343.0,347.1499938964844,36118,STANLEY.NS
2025-07-23,349.8999938964844,350.0,344.75,346.29998779296875,35856,STANLEY.NS
2025-07-24,349.0,349.0,337.8999938964844,339.3999938964844,22663,STANLEY.NS
2025-07-25,342.0,342.0,334.8500061035156,338.3500061035156,32199,STANLEY.NS
2025-07-28,343.0,345.1000061035156,328.3500061035156,330.54998779296875,38019,STANLEY.NS
2025-07-29,330.0,333.6499938964844,328.20001220703125,331.79998779296875,17862,STANLEY.NS
2025-07-30,331.0,335.0,329.0,329.29998779296875,11569,STANLEY.NS
2025-07-31,315.0,331.0,315.0,329.20001220703125,38810,STANLEY.NS
2025-08-01,328.0,332.1499938964844,321.0,321.75,37772,STANLEY.NS
2025-08-04,321.0,322.6499938964844,318.29998779296875,320.25,15698,STANLEY.NS
2025-08-05,325.0,326.1000061035156,318.79998779296875,324.54998779296875,11681,STANLEY.NS
2025-08-06,324.04998779296875,327.1499938964844,311.0,312.1499938964844,34429,STANLEY.NS
2025-08-07,312.1499938964844,318.0,306.5,310.6499938964844,31565,STANLEY.NS
2025-08-08,314.0,321.0,309.1000061035156,310.6499938964844,15387,STANLEY.NS
2025-08-11,313.0,314.0,305.0,310.95001220703125,22331,STANLEY.NS
2025-08-12,310.95001220703125,324.6000061035156,310.95001220703125,313.70001220703125,38781,STANLEY.NS
2025-08-13,317.0,339.3500061035156,304.0,309.1000061035156,146991,STANLEY.NS
2025-08-14,312.20001220703125,314.70001220703125,304.79998779296875,306.6000061035156,35172,STANLEY.NS
2025-08-18,319.0,320.0,305.8999938964844,307.29998779296875,32633,STANLEY.NS
2025-08-19,311.0,315.0,307.54998779296875,308.79998779296875,23155,STANLEY.NS
2025-08-20,309.1000061035156,315.0,304.54998779296875,309.54998779296875,43606,STANLEY.NS
2025-08-21,314.0,314.0,307.0,308.3500061035156,50607,STANLEY.NS
2025-08-22,308.3500061035156,312.0,306.0,308.1499938964844,22708,STANLEY.NS
2025-08-25,310.0,311.0,300.3999938964844,303.6499938964844,40542,STANLEY.NS
2025-08-26,306.6499938964844,306.6499938964844,300.0,300.75,15585,STANLEY.NS
2025-08-28,305.20001220703125,305.20001220703125,297.25,302.25,19098,STANLEY.NS
2025-08-29,298.1000061035156,305.45001220703125,298.1000061035156,302.54998779296875,25200,STANLEY.NS
2025-09-01,302.54998779296875,305.0,297.29998779296875,298.79998779296875,30173,STANLEY.NS
2025-09-02,302.0,302.79998779296875,297.1000061035156,298.95001220703125,36841,STANLEY.NS
2025-09-03,302.0,305.0,298.79998779296875,301.6000061035156,53872,STANLEY.NS
2025-09-04,305.0,305.0,298.8500061035156,299.25,35062,STANLEY.NS
2025-09-05,298.0,302.04998779296875,297.25,299.45001220703125,33965,STANLEY.NS
2025-09-08,298.1499938964844,308.5,298.1499938964844,299.95001220703125,49759,STANLEY.NS
2025-09-09,298.54998779296875,303.70001220703125,298.54998779296875,299.3500061035156,31725,STANLEY.NS
2025-09-10,302.0,305.0,298.5,300.0,35857,STANLEY.NS
2025-09-11,301.95001220703125,304.70001220703125,298.0,299.29998779296875,39130,STANLEY.NS
2025-09-12,302.29998779296875,303.0,297.0,301.0,72208,STANLEY.NS
2025-09-15,304.3999938964844,304.3999938964844,295.25,296.1499938964844,62857,STANLEY.NS
2025-09-16,296.20001220703125,297.54998779296875,288.8999938964844,290.6000061035156,100425,STANLEY.NS
2025-09-17,293.5,310.25,292.1499938964844,298.3500061035156,225312,STANLEY.NS
2025-09-18,301.0,305.8999938964844,298.04998779296875,299.3500061035156,74734,STANLEY.NS
2025-09-19,299.3500061035156,303.0,297.79998779296875,300.0,52305,STANLEY.NS
2025-09-22,302.0,302.0,296.8999938964844,300.04998779296875,26744,STANLEY.NS
2025-09-23,299.8999938964844,320.45001220703125,299.8999938964844,315.45001220703125,249692,STANLEY.NS
2025-09-24,317.95001220703125,317.95001220703125,304.0,305.25,42088,STANLEY.NS
2025-09-25,305.25,305.6499938964844,297.54998779296875,298.75,47409,STANLEY.NS
2025-09-26,295.0,299.6000061035156,290.0,296.5,63543,STANLEY.NS
2025-09-29,296.5,301.95001220703125,292.0,295.04998779296875,33611,STANLEY.NS
2025-09-30,299.0,299.04998779296875,287.79998779296875,290.45001220703125,57058,STANLEY.NS
2025-10-01,290.0,294.8999938964844,290.0,292.3999938964844,25302,STANLEY.NS
2025-10-03,295.95001220703125,300.29998779296875,290.6499938964844,298.8500061035156,44048,STANLEY.NS
2025-10-06,296.0,298.95001220703125,293.79998779296875,295.20001220703125,28265,STANLEY.NS
2025-10-07,295.20001220703125,298.0,291.3500061035156,292.6000061035156,23786,STANLEY.NS
2025-10-08,291.29998779296875,298.54998779296875,291.29998779296875,295.75,43771,STANLEY.NS
2025-10-09,292.3999938964844,304.0,292.0,298.45001220703125,56152,STANLEY.NS
2025-10-10,298.79998779296875,302.8999938964844,296.54998779296875,300.75,28585,STANLEY.NS
2025-10-13,303.75,303.75,292.79998779296875,295.1000061035156,39562,STANLEY.NS
2025-10-14,297.0,297.0,290.04998779296875,291.45001220703125,34904,STANLEY.NS
2025-10-15,290.79998779296875,296.95001220703125,289.8999938964844,290.3999938964844,49448,STANLEY.NS
2025-10-16,295.0,295.0,289.04998779296875,290.6499938964844,40402,STANLEY.NS
2025-10-17,290.0,291.95001220703125,289.04998779296875,290.6000061035156,26856,STANLEY.NS
2025-10-20,294.5,294.5,287.79998779296875,290.25,42369,STANLEY.NS
2025-10-21,290.25,293.6000061035156,290.0,291.75,15729,STANLEY.NS
2025-10-23,292.1000061035156,294.5,289.1499938964844,289.79998779296875,50759,STANLEY.NS
2025-10-24,289.0,291.0,288.5,289.45001220703125,21587,STANLEY.NS
2025-10-27,292.3500061035156,292.3500061035156,282.1000061035156,284.79998779296875,66934,STANLEY.NS
2025-10-28,284.5,284.70001220703125,278.8500061035156,279.3500061035156,55283,STANLEY.NS
2025-10-29,279.3500061035156,284.0,279.3500061035156,280.1000061035156,42140,STANLEY.NS
2025-10-30,280.1000061035156,281.54998779296875,278.0,279.04998779296875,26602,STANLEY.NS
2025-10-31,276.0,280.0,275.20001220703125,276.1499938964844,38016,STANLEY.NS
